Rank,Industry,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
49,Auto Manufacturers,10.131428571428572,0.39142857142857146,0.5971428571428571,0.7185714285714286,0.46714285714285714,0.3842857142857143,0.42714285714285716,51,46,31,33,22,"GM,HMC,F,TSLA,TM,RACE,STLA"
50,Insurance - Life,10.015,-0.34499999999999886,0.5875,0.6475,0.5075,0.47250000000000003,0.585,50,50,49,64,67,"PUK,MFC,MET,AFL"
51,Copper,9.61,3.334999999999999,0.62,0.605,0.365,0.655,0.37,49,37,23,38,6,"FCX,SCCO"
52,Scientific & Technical Instruments,9.600000000000001,-0.6099999999999994,0.485,0.5700000000000001,0.5449999999999999,0.475,0.36,48,48,56,48,74,"GRMN,KEYS"
53,Other Industrial Metals & Mining,8.91,0.5350000000000001,0.535,0.69,0.55,0.305,0.545,47,42,26,22,28,"VALE,RIO"
54,Food Distribution,8.67,-1.0700000000000003,0.49,0.5,0.65,0.58,0.76,46,46,54,23,29,SYY
55,Semiconductor Equipment & Materials,8.3175,-5.619999999999999,0.315,0.5175,0.35,0.44,0.42,45,58,62,39,7,"LRCX,KLAC,ASML,AMAT"
56,Farm & Heavy Construction Machinery,8.026666666666667,-3.1133333333333333,0.4633333333333334,0.57,0.5966666666666667,0.44,0.5466666666666666,44,51,63,41,66,"CAT,DE,PCAR"
57,Telecom Services,7.977777777777778,-0.6755555555555546,0.57,0.6688888888888889,0.4933333333333333,0.5211111111111112,0.6388888888888888,43,43,41,58,69,"AMX,VOD,T,CHT,TMUS,TU,VZ,CMCSA,CHTR"
58,Diagnostics & Research,7.709999999999999,-1.3960000000000008,0.4779999999999999,0.592,0.664,0.538,0.502,42,44,34,5,5,"IDXX,IQV,MTD,TMO,DHR"
59,Home Improvement Retail,7.535,-0.6500000000000004,0.625,0.675,0.74,0.41,0.33999999999999997,41,41,19,24,27,"LOW,HD"
60,Oil & Gas Equipment & Services,5.975,1.4299999999999997,0.75,0.7250000000000001,0.5349999999999999,0.36,0.39,40,33,21,9,63,"BKR,SLB"
61,Personal Services,5.92,-1.87,0.39,0.35,0.73,0.63,0.61,39,40,61,76,58,ROL
62,Utilities - Diversified,5.88,1.4299999999999997,0.54,0.48,0.86,0.48,0.23,38,32,43,30,2,SRE
63,Oil & Gas E&P,5.594285714285713,1.7171428571428566,0.6942857142857143,0.6514285714285715,0.52,0.43714285714285717,0.3842857142857143,37,28,33,19,10,"EQT,WDS,EOG,COP,CNQ,OXY,FANG"
64,Conglomerates,5.445,-1.7699999999999996,0.49,0.635,0.33499999999999996,0.54,0.595,36,39,47,63,88,"MMM,HON"
65,Footwear & Accessories,5.05,-5.28,0.49,0.67,0.59,0.52,0.67,35,49,57,1,13,NKE
66,Utilities - Regulated Electric,4.8618749999999995,-2.2662500000000003,0.410625,0.440625,0.72875,0.479375,0.564375,34,38,51,51,62,"CNP,FTS,AEP,PPL,AEE,XEL,FE,EXC,D,SO,WEC,NGG,NEE,PEG,ED,PCG"
67,Consumer Electronics,4.49,-1.6600000000000001,0.5,0.66,0.35,0.31,0.4,33,36,9,10,80,AAPL
68,Software - Application,4.466842105263158,1.7926315789473684,0.5973684210526315,0.5115789473684211,0.4957894736842105,0.4147368421052631,0.29526315789473684,32,27,45,67,43,"SHOP,SNOW,MSTR,CDNS,PTC,UBER,ADSK,DDOG,ZM,STRC,NOW,PAYX,ROP,CRM,WDAY,FICO,TEAM,HUBS,ADBE"
69,Medical Devices,3.9812499999999997,-1.2450000000000006,0.5425,0.59625,0.49875,0.46,0.3975,31,34,37,40,55,"BSX,EW,MDT,PHG,ABT,SYK,DXCM,GEHC"
70,REIT - Retail,3.8466666666666662,-0.48333333333333384,0.6033333333333334,0.6333333333333333,0.6066666666666666,0.4766666666666666,0.5333333333333333,30,31,27,31,59,"SPG,O,REG"
71,Insurance - Property & Casualty,2.8557142857142854,-1.35,0.5800000000000001,0.5857142857142856,0.5642857142857143,0.5171428571428571,0.6671428571428571,29,30,42,66,73,"WRB,HIG,MKL,TRV,ALL,CB,PGR"
72,Utilities - Regulated Water,1.89,-3.58,0.48,0.54,0.64,0.49,0.83,28,35,44,35,76,AWK
73,Household & Personal Products,1.5499999999999996,0.28999999999999937,0.462,0.45999999999999996,0.536,0.504,0.764,27,22,36,16,34,"EL,UL,KMB,KVUE,CL"
74,Lodging,1.49,-2.4400000000000004,0.5,0.61,0.31,0.36,0.29,26,29,30,44,41,MAR
75,Confectioners,1.4600000000000004,0.9250000000000007,0.62,0.445,0.62,0.565,0.78,24,21,40,13,32,"HSY,MDLZ"
76,Oil & Gas Midstream,1.456,-0.8620000000000001,0.5980000000000001,0.538,0.528,0.5389999999999999,0.382,23,24,48,61,57,"ENB,TRP,LNG,MPLX,WMB,EPD,ET,TRGP,OKE,VG"
77,Drug Manufacturers - General,1.4100000000000004,-1.1981818181818176,0.6509090909090909,0.7218181818181818,0.5309090909090909,0.6890909090909091,0.8118181818181818,22,26,14,18,70,"GILD,JNJ,NVS,ABBV,AZN,GSK,SNY,AMGN,MRK,BMY,NVO"
78,Specialty Chemicals,-0.08200000000000003,-2.034,0.5640000000000001,0.688,0.472,0.514,0.49000000000000005,21,23,13,15,35,"LIN,DD,APD,SHW,PPG"
79,Insurance - Diversified,-0.384,-0.758,0.702,0.694,0.418,0.514,0.626,20,20,18,56,51,"BRK-A,BRK-B,AIG,SLF,ACGL"
80,Railroads,-0.6066666666666665,-0.34833333333333316,0.49499999999999994,0.51,0.4033333333333333,0.46,0.41,19,19,29,36,19,"NSC,WAB,CSX,CP,UNP,CNI"
81,Beverages - Non-Alcoholic,-1.1099999999999999,-0.2775000000000001,0.35,0.3925,0.5700000000000001,0.515,0.5925,18,17,38,32,46,"CCEP,PEP,KO,KDP"
82,Waste Management,-1.3466666666666665,-1.0066666666666664,0.39999999999999997,0.4033333333333333,0.5,0.6566666666666666,0.5266666666666667,17,18,28,62,68,"RSG,WM,WCN"
83,Beverages - Wineries & Distilleries,-2.3,-0.1299999999999999,0.47,0.6,0.41,0.27,0.69,16,15,1,7,4,DEO
84,Healthcare Plans,-2.62,1.838,0.842,0.842,0.378,0.548,0.568,15,9,1,4,12,"CVS,HUM,CI,ELV,UNH"
85,Insurance Brokers,-3.61,-1.2149999999999994,0.5625,0.5825,0.4425,0.505,0.6275,14,14,12,45,81,"WTW,AON,AJG,MMC"
86,Drug Manufacturers - Specialty & Generic,-3.8866666666666667,-1.08,0.6066666666666666,0.65,0.44,0.7366666666666667,0.7566666666666667,13,13,10,52,54,"TAK,HLN,ZTS"
87,Medical Instruments & Supplies,-4.66,-3.5524999999999998,0.3775,0.52,0.5599999999999999,0.485,0.48,12,16,17,26,45,"RMD,BDX,ALC,ISRG"
88,Discount Stores,-5.210000000000001,-2.2833333333333345,0.28,0.33,0.56,0.49666666666666665,0.28,11,12,22,34,40,"WMT,COST,TGT"
89,Restaurants,-5.388,-0.11199999999999921,0.53,0.484,0.45999999999999996,0.48200000000000004,0.5599999999999999,10,7,20,28,56,"MCD,YUM,SBUX,QSR,CMG"
90,Specialty Business Services,-6.033333333333334,-1.4200000000000008,0.5266666666666667,0.49,0.41,0.4033333333333333,0.3433333333333333,9,8,24,54,38,"TRI,RELX,CPRT"
91,REIT - Specialty,-6.359999999999999,-2.9059999999999997,0.404,0.44399999999999995,0.51,0.6279999999999999,0.47400000000000003,8,11,15,55,17,"CCI,DLR,AMT,IRM,EQIX"
92,Apparel Retail,-6.596666666666667,-0.8600000000000012,0.61,0.6533333333333333,0.6066666666666667,0.4266666666666666,0.37666666666666665,7,6,5,47,31,"TJX,ROST,LULU"
93,Building Products & Equipment,-8.67,-4.68,0.43,0.54,0.31,0.42,0.57,6,10,11,50,33,CARR
94,REIT - Industrial,-8.82,-0.9600000000000009,0.61,0.595,0.42,0.485,0.605,5,4,7,20,37,"PSA,EXR"
95,Consulting Services,-11.325,-3.7299999999999995,0.515,0.545,0.27,0.6,0.57,4,5,8,57,44,"VRSK,EFX"
96,Beverages - Brewers,-11.61,-3.135,0.37,0.435,0.42,0.485,0.875,3,3,6,29,11,"BUD,STZ"
97,Packaged Foods,-13.510000000000002,-3.035000000000002,0.47,0.46,0.44499999999999995,0.475,0.735,2,2,3,3,26,"KHC,GIS"
98,Information Technology Services,-13.883333333333333,-1.5149999999999988,0.6133333333333334,0.6516666666666666,0.3016666666666667,0.4683333333333333,0.32166666666666666,1,1,4,37,65,"IBM,CTSH,FIS,INFY,ACN,FI"
99,Integrated Freight & Logistics,-16.065,-2.2900000000000027,0.45499999999999996,0.61,0.3,0.365,0.54,1,1,2,2,15,"FDX,UPS"
