Rank,Industry,Ticker,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago
60,Semiconductors,QCOM,3.96,3.67,0.74,0.7,0.41,0.45,0.35,28,18,11,9,10
61,Diagnostics & Research,TMO,3.81,1.58,0.68,0.61,0.63,0.32,0.42,27,22,6,1,11
62,Restaurants,MCD,3.73,0.52,0.73,0.75,0.52,0.56,0.5,26,27,35,49,49
63,Software - Application,SAP,3.38,0.8500000000000001,0.29,0.34,0.34,0.7,0.46,24,23,48,91,94
64,Specialty Chemicals,LIN,3.06,-0.16000000000000014,0.63,0.63,0.4,0.68,0.58,23,28,29,35,35
65,Medical Devices,SYK,3.0,-0.33000000000000007,0.66,0.61,0.38,0.42,0.6,22,29,38,34,46
66,Household & Personal Products,UL,2.79,0.2200000000000002,0.63,0.61,0.47,0.66,0.45,21,24,21,46,30
67,Insurance - Diversified,BRK-A,2.48,2.2199999999999998,0.91,0.8,0.5,0.36,0.64,20,17,18,41,60
68,Insurance - Diversified,BRK-B,2.41,2.37,0.9,0.73,0.45,0.37,0.66,18,15,17,44,62
69,Information Technology Services,IBM,2.19,0.48,0.61,0.37,0.15,0.59,0.42,17,21,56,87,83
70,Telecom Services,VZ,1.54,-1.9699999999999998,0.62,0.68,0.64,0.61,0.7,16,30,34,38,28
71,Semiconductor Equipment & Materials,ASML,-0.16,-0.24,0.58,0.75,0.25,0.42,0.46,15,16,10,22,6
72,Software - Application,INTU,-0.43,1.03,0.28,0.15,0.61,0.87,0.61,13,11,82,88,22
73,Beverages - Non-Alcoholic,KO,-1.99,-1.46,0.38,0.49,0.46,0.65,0.57,12,13,30,40,54
74,Drug Manufacturers - General,PFE,-2.48,-1.51,0.53,0.55,0.29,0.56,0.57,11,12,5,6,17
75,Drug Manufacturers - General,AMGN,-3.58,-0.9700000000000002,0.54,0.38,0.5,0.7,0.7,10,10,27,17,45
76,Diagnostics & Research,DHR,-3.61,-0.6099999999999999,0.58,0.59,0.49,0.45,0.66,9,9,4,4,4
77,Discount Stores,COST,-5.61,-2.2,0.3,0.49,0.34,0.69,0.45,7,7,32,59,76
78,Drug Manufacturers - General,MRK,-6.92,-1.71,0.66,0.67,0.39,0.52,0.71,6,6,2,2,2
79,Household & Personal Products,PG,-8.58,-0.5299999999999994,0.57,0.68,0.41,0.73,0.59,5,5,9,23,32
80,Insurance - Property & Casualty,PGR,-10.1,-1.9699999999999989,0.53,0.52,0.39,0.56,0.76,4,4,16,61,78
81,Medical Instruments & Supplies,ISRG,-12.0,1.2200000000000006,0.51,0.43,0.29,0.39,0.4,2,2,13,54,79
82,Software - Application,ADBE,-22.14,-1.2699999999999996,0.68,0.67,0.29,0.61,0.38,1,1,1,5,5
83,Drug Manufacturers - General,NVO,-37.32,-0.6400000000000006,0.78,0.76,0.23,0.64,0.67,1,1,1,1,1
