Rank,Industry,Ticker,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago
25,Building Products & Equipment,SWIM,37.22,0.19999999999999574,0.65,0.7,0.55,0.37,0.6,82,79,78,62,96
26,Food Distribution,SPTN,35.99,0.45000000000000284,0.76,0.72,0.46,0.49,0.33,81,78,85,41,39
27,Medical Devices,IRMD,35.13,-4.919999999999995,0.58,0.57,0.8,0.68,0.23,80,82,83,83,75
28,Electronic Components,LYTS,34.73,0.10999999999999943,0.74,0.76,0.55,0.43,0.23,79,77,59,40,55
29,Apparel Retail,GES,34.61,7.09,0.86,0.81,0.47,0.19,0.2,78,75,26,15,4
30,Insurance - Property & Casualty,HIPO,34.0,-7.460000000000001,0.78,0.69,0.37,0.64,0.46,78,83,73,55,91
31,Integrated Freight & Logistics,FWRD,33.49,6.110000000000003,0.56,0.49,0.58,0.44,0.12,77,73,80,16,21
32,Travel Services,LIND,32.63,-7.25,0.71,0.63,0.29,0.56,0.25,76,81,78,68,64
33,Biotechnology,FTRE,32.61,17.64,0.92,0.75,0.55,0.42,0.27,75,61,1,1,2
34,Banks - Regional,MCB,31.73,0.9299999999999997,0.84,0.76,0.3,0.39,0.33,75,76,74,82,82
35,Software - Application,RDVT,30.67,7.450000000000003,0.87,0.65,0.23,0.52,0.45,74,70,84,93,92
36,Biotechnology,GHRS,30.24,14.809999999999999,0.8,0.52,0.39,0.65,0.23,73,62,85,78,71
37,Biotechnology,MNMD,28.93,-14.600000000000001,0.34,0.54,0.51,0.72,0.31,72,85,75,71,34
38,Biotechnology,AVXL,28.45,1.0500000000000007,0.24,0.26,0.48,0.45,0.51,72,74,91,81,93
39,Software - Infrastructure,CTLP,27.31,0.10999999999999943,0.42,0.27,0.65,0.68,0.32,71,72,87,65,87
40,Asset Management,NOAH,25.48,0.5899999999999999,0.6,0.54,0.48,0.61,0.53,70,71,79,48,68
41,Auto Parts,PLOW,25.46,0.2699999999999996,0.77,0.87,0.28,0.34,0.49,69,72,67,66,43
42,Aerospace & Defense,NPK,24.16,-3.9299999999999997,0.61,0.69,0.29,0.52,0.5,68,75,72,63,85
43,Credit Services,OPFI,22.74,0.3999999999999986,0.4,0.5,0.23,0.56,0.18,68,69,92,98,98
44,Electronic Components,DAKT,22.64,12.84,0.55,0.51,0.49,0.43,0.18,67,55,70,69,41
45,Metal Fabrication,IIIN,19.97,1.8599999999999994,0.68,0.66,0.28,0.39,0.2,66,65,68,84,31
46,Banks - Regional,THFF,19.21,0.3500000000000014,0.76,0.72,0.23,0.37,0.35,65,66,68,77,81
47,Communication Equipment,ADTN,18.92,-2.0699999999999967,0.64,0.66,0.44,0.43,0.42,65,68,72,74,97
48,Banks - Regional,CCBG,18.62,2.620000000000001,0.76,0.72,0.32,0.44,0.44,64,63,60,72,72
49,Marine Shipping,ECO,17.44,7.690000000000001,0.72,0.58,0.52,0.38,0.19,63,54,29,32,22
50,Conglomerates,DLX,16.43,-0.6900000000000013,0.6,0.79,0.41,0.29,0.2,62,65,21,15,15
51,Insurance - Property & Casualty,UFCS,15.65,-5.1,0.61,0.86,0.32,0.53,0.68,62,68,62,76,79
52,Marine Shipping,GNK,15.13,0.7400000000000002,0.61,0.5,0.67,0.2,0.44,61,59,58,22,25
53,Biotechnology,KALV,14.3,-6.029999999999998,0.63,0.49,0.3,0.68,0.73,60,67,66,79,47
54,Diagnostics & Research,CSTL,14.09,16.21,0.85,0.52,0.14,0.46,0.21,59,25,4,9,28
55,Steel,MTUS,12.77,-2.59,0.65,0.64,0.4,0.53,0.37,58,62,52,25,23
56,REIT - Mortgage,TRTX,12.64,0.8800000000000008,0.7,0.59,0.66,0.39,0.46,58,56,62,29,44
57,Banks - Regional,HBT,12.57,0.8000000000000007,0.74,0.69,0.31,0.44,0.37,57,57,55,64,69
58,Engineering & Construction,GLDD,12.47,-3.769999999999998,0.54,0.56,0.39,0.54,0.2,56,64,56,85,24
59,Computer Hardware,SSYS,12.27,-0.620000000000001,0.49,0.5,0.4,0.38,0.26,55,58,76,80,78
60,Medical Instruments & Supplies,EMBC,12.21,-2.4399999999999995,0.76,0.88,0.46,0.35,0.24,55,60,8,12,27
61,Oil & Gas Drilling,PDS,12.06,3.120000000000001,0.63,0.6,0.63,0.57,0.06,54,52,53,23,14
62,Banks - Regional,FSBC,11.61,2.129999999999999,0.76,0.66,0.41,0.33,0.33,53,53,52,48,67
63,Personal Services,CSV,10.71,-3.6499999999999986,0.26,0.45,0.36,0.63,0.36,52,58,81,87,85
64,Banks - Regional,HAFC,9.74,-0.39000000000000057,0.75,0.78,0.22,0.36,0.34,52,55,45,73,83
65,Internet Retail,LQDT,8.09,1.33,0.67,0.64,0.45,0.28,0.26,51,48,22,36,94
66,Banks - Regional,GSBC,7.97,0.79,0.78,0.77,0.27,0.35,0.32,50,49,41,50,45
67,Airlines,SNCY,6.8,5.1899999999999995,0.72,0.69,0.17,0.37,0.38,49,39,18,34,86
68,Banks - Regional,UVSP,6.75,0.5099999999999998,0.74,0.7,0.2,0.3,0.35,48,46,39,65,77
69,Banks - Regional,MBWM,6.73,-0.7599999999999998,0.74,0.7,0.23,0.38,0.28,48,50,43,51,66
70,Insurance - Specialty,TIPT,6.57,-2.1400000000000006,0.62,0.7,0.35,0.66,0.79,47,52,46,68,82
71,Banks - Regional,MPB,6.18,2.09,0.78,0.75,0.27,0.3,0.25,46,45,31,52,65
72,Entertainment,PLAY,4.83,9.73,0.59,0.42,0.38,0.51,0.23,45,22,65,20,2
73,Oil & Gas Midstream,TK,4.8,2.48,0.74,0.57,0.37,0.63,0.22,45,42,37,78,29
74,Banks - Regional,ORRF,4.76,0.98,0.74,0.69,0.42,0.34,0.28,44,43,40,37,55
75,Banks - Regional,HBNC,4.68,5.88,0.69,0.54,0.36,0.32,0.32,43,27,38,47,73
76,Telecom Services,SHEN,4.3,-2.67,0.77,0.49,0.28,0.62,0.48,42,48,45,43,18
77,Biotechnology,TYRA,3.4,2.88,0.76,0.56,0.44,0.45,0.41,42,34,10,7,8
78,Asset Management,FDUS,3.26,0.9899999999999998,0.61,0.65,0.32,0.5,0.38,41,41,57,44,70
79,Semiconductors,AOSL,2.96,-1.0499999999999998,0.67,0.6,0.38,0.37,0.29,40,44,23,11,32
80,Residential Construction,BZH,2.6,0.6300000000000001,0.63,0.65,0.35,0.33,0.37,39,40,25,19,12
81,Banks - Regional,HFWA,1.61,0.07000000000000006,0.69,0.62,0.16,0.4,0.47,38,38,35,62,74
82,Asset Management,WDI,1.55,0.78,0.55,0.56,0.5,0.73,0.31,38,35,55,55,46
83,Banks - Regional,SBSI,1.29,1.03,0.7,0.66,0.28,0.31,0.32,37,33,34,33,38
84,Metal Fabrication,RYI,1.24,-2.13,0.65,0.62,0.32,0.48,0.67,36,42,35,38,57
85,Insurance - Property & Casualty,UVE,1.14,-4.720000000000001,0.57,0.62,0.39,0.71,0.65,35,45,61,89,60
86,Medical Devices,SIBN,0.82,0.9099999999999999,0.7,0.51,0.51,0.54,0.56,35,28,77,85,78
87,Banks - Regional,MCBS,0.49,-0.6200000000000001,0.72,0.69,0.32,0.34,0.23,34,37,28,46,48
88,Pollution & Treatment Controls,ERII,0.33,-0.33,0.56,0.6,0.43,0.56,0.62,33,35,19,24,56
89,Software - Application,YB,0.0,0.0,0.43,0.6,0.38,0.65,,30,30,49,58,51
90,Medical Devices,BBNX,0.0,0.0,0.75,0.59,0.73,0.72,0.26,30,30,49,58,51
91,Education & Training Services,KLC,0.0,0.0,0.24,0.26,0.48,0.34,0.36,30,30,49,58,51
92,Oil & Gas E&P,INR,0.0,0.0,0.52,0.49,0.39,0.31,0.09,30,30,49,58,51
93,Biotechnology,ZBIO,0.0,0.0,0.58,0.53,0.69,0.52,0.47,30,30,49,58,51
94,Biotechnology,UPB,0.0,0.0,0.53,0.56,0.77,0.75,0.64,30,30,49,58,51
95,Internet Content & Information,CARS,-0.1,3.52,0.55,0.52,0.47,0.29,0.18,28,23,20,6,8
96,Banks - Regional,BFST,-0.47,-1.26,0.68,0.72,0.17,0.3,0.25,27,36,32,42,62
97,Real Estate - Development,SKYH,-0.64,1.73,0.4,0.65,0.38,0.14,0.43,26,25,24,32,37
98,"Furnishings, Fixtures & Appliances",AMWD,-1.3,5.42,0.61,0.7,0.37,0.32,0.18,25,19,9,12,10
99,Aerospace & Defense,EH,-1.34,-9.31,0.34,0.56,0.43,0.3,0.45,25,51,54,31,98
100,Banks - Regional,IBCP,-1.83,0.04999999999999982,0.69,0.72,0.16,0.42,0.21,24,26,30,61,65
101,Conglomerates,FBYD,-2.24,3.1899999999999995,0.64,0.49,0.66,0.34,0.7,23,22,71,22,42
102,Biotechnology,OCS,-2.25,-8.93,0.22,0.49,0.43,0.64,0.28,22,47,58,90,92
103,Chemicals,WLKP,-3.18,-0.1200000000000001,0.44,0.5,0.36,0.19,0.59,22,24,36,39,58
104,Asset Management,NCDL,-4.88,0.6100000000000003,0.48,0.47,0.24,0.65,0.47,21,21,42,35,45
105,Biotechnology,KURA,-5.51,3.16,0.82,0.67,0.43,0.61,0.27,20,18,7,2,3
106,Specialty Industrial Machinery,THR,-6.22,3.250000000000001,0.64,0.39,0.42,0.28,0.39,19,16,42,28,36
107,Health Information Services,HSTM,-6.55,-0.8899999999999997,0.75,0.76,0.34,0.61,0.5,18,20,17,38,75
108,Internet Content & Information,MAX,-6.79,3.0200000000000005,0.66,0.51,0.39,0.53,0.22,18,15,16,28,5
109,Biotechnology,IMNM,-7.99,-9.52,0.48,0.38,0.73,0.72,0.36,17,38,44,18,7
110,Software - Application,PDFS,-8.43,5.450000000000001,0.62,0.34,0.38,0.43,0.35,16,14,25,8,12
111,Banks - Regional,AMAL,-9.72,-2.1100000000000003,0.55,0.65,0.15,0.36,0.13,15,18,28,53,62
112,Packaged Foods,JBSS,-10.24,-0.9399999999999995,0.59,0.6,0.4,0.5,0.5,15,17,22,14,22
113,Insurance - Life,ABL,-11.8,5.529999999999998,0.89,0.82,0.69,0.12,0.51,14,10,5,27,26
114,Restaurants,BJRI,-13.2,-1.8999999999999986,0.49,0.45,0.2,0.6,0.58,13,15,38,88,61
115,REIT - Residential,NXRT,-13.72,1.4100000000000001,0.82,0.64,0.26,0.34,0.59,12,13,12,21,58
116,Medical Care Facilities,PNTG,-16.03,-0.7700000000000014,0.33,0.64,0.21,0.49,0.36,12,12,15,70,35
117,Farm Products,AGRO,-16.32,-0.7300000000000004,0.33,0.38,0.26,0.64,0.72,11,12,33,30,63
118,Oil & Gas E&P,TXO,-16.46,2.3299999999999983,0.44,0.33,0.44,0.12,0.5,10,8,18,18,59
119,Biotechnology,DAWN,-17.13,6.400000000000002,0.86,0.51,0.43,0.67,0.32,9,5,5,3,11
120,Oil & Gas E&P,VTLE,-17.3,1.75,0.69,0.58,0.45,0.43,0.12,8,8,14,2,6
121,REIT - Diversified,AHH,-17.32,2.3900000000000006,0.64,0.66,0.35,0.41,0.24,8,7,12,8,25
122,Utilities - Diversified,UTL,-17.7,-0.10999999999999943,0.38,0.4,0.49,0.53,0.43,7,9,27,45,40
123,Medical Care Facilities,AMN,-18.48,2.3299999999999983,0.81,0.72,0.33,0.4,0.6,6,6,3,4,9
124,Biotechnology,AVBP,-20.52,-3.710000000000001,0.65,0.49,0.24,0.78,0.22,5,11,15,49,35
125,Biotechnology,GYRE,-21.6,4.84,0.58,0.7,0.35,0.36,0.46,5,4,2,10,33
126,Software - Application,PRO,-22.26,-0.26000000000000156,0.63,0.55,0.44,0.5,0.3,4,5,13,17,54
127,Specialty Industrial Machinery,KRNT,-34.98,-0.6099999999999994,0.61,0.28,0.37,0.72,0.1,3,3,32,75,76
128,Diagnostics & Research,CDNA,-35.17,4.059999999999995,0.71,0.49,0.15,0.62,0.29,2,2,8,26,72
129,Packaged Foods,THS,-35.44,-0.6400000000000006,0.54,0.45,0.43,0.4,0.32,2,2,6,5,30
130,Software - Application,IBTA,-44.16,9.110000000000007,0.39,0.3,0.37,0.5,0.08,1,1,2,52,51
131,Medical Devices,TNDM,-49.25,7.200000000000003,0.76,0.32,0.48,0.35,0.19,1,1,1,13,5
