Rank,Industry,Ticker,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago
69,Entertainment,NWS,7.25,-2.960000000000001,0.6,0.6,0.3,0.41,0.3,50,52,55,56,62
70,Medical Care Facilities,FMS,7.22,1.5099999999999998,0.74,0.62,0.31,0.53,0.44,49,44,57,86,75
71,Trucking,XPO,6.8,-1.0700000000000003,0.62,0.67,0.32,0.3,0.12,48,49,45,39,22
72,Waste Management,GFL,6.43,-1.2400000000000002,0.42,0.44,0.61,0.59,0.55,47,48,60,72,79
73,Specialty Retail,DKS,6.25,-9.63,0.51,0.68,0.48,0.27,0.29,47,64,36,6,50
74,Specialty Business Services,ULS,5.96,1.2800000000000002,0.39,0.44,0.47,0.45,0.35,46,41,84,95,44
75,Restaurants,YUMC,5.55,-5.3500000000000005,0.52,0.7,0.44,0.37,0.6,45,53,65,53,83
76,Auto Manufacturers,RIVN,5.2,1.62,0.78,0.63,0.46,0.45,0.41,44,40,26,76,35
77,Drug Manufacturers - Specialty & Generic,VTRS,5.04,3.49,0.73,0.81,0.43,0.48,0.33,44,34,11,7,7
78,Waste Management,CLH,4.91,-0.3200000000000003,0.56,0.53,0.54,0.45,0.23,43,41,36,50,20
79,Airlines,LUV,4.77,-1.1800000000000006,0.76,0.69,0.14,0.59,0.51,42,44,41,62,33
80,Steel,PKX,4.73,-7.24,0.35,0.58,0.33,0.44,0.77,41,56,42,7,11
81,Utilities - Regulated Electric,LNT,4.7,-2.7299999999999995,0.48,0.51,0.66,0.6,0.66,41,47,58,55,73
82,Paper & Paper Products,SUZ,3.38,1.89,0.42,0.66,0.69,0.28,0.35,40,33,28,27,31
83,Integrated Freight & Logistics,EXPD,3.17,0.9199999999999999,0.6,0.61,0.49,0.41,0.72,39,38,32,30,36
84,Software - Application,MANH,3.15,1.65,0.62,0.49,0.64,0.35,0.39,39,33,37,17,1
85,Lodging,H,2.95,1.86,0.64,0.57,0.23,0.42,0.24,38,32,31,24,27
86,REIT - Specialty,LAMR,2.61,-0.56,0.75,0.5,0.32,0.56,0.49,37,39,33,36,45
87,Diagnostics & Research,ILMN,2.22,2.5300000000000002,0.64,0.54,0.45,0.53,0.2,36,28,21,5,1
88,Farm Products,BG,1.93,-4.6000000000000005,0.56,0.67,0.59,0.25,0.62,36,45,22,20,4
89,Insurance - Specialty,FNF,1.72,-3.7200000000000006,0.58,0.63,0.75,0.36,0.77,35,43,24,29,70
90,Tools & Accessories,SNA,1.31,-0.42999999999999994,0.54,0.57,0.49,0.43,0.49,34,36,35,51,61
91,REIT - Office,BXP,1.18,2.52,0.9,0.63,0.29,0.66,0.37,33,26,19,48,30
92,Medical Instruments & Supplies,WST,0.89,-0.7399999999999999,0.61,0.64,0.56,0.44,0.27,33,35,17,4,2
93,Specialty Industrial Machinery,GGG,0.54,-1.25,0.57,0.59,0.3,0.44,0.52,32,36,34,42,41
94,Software - Infrastructure,OKTA,0.09,6.92,0.64,0.41,0.57,0.25,0.68,31,18,38,64,90
95,Packaged Foods,JBS,0.0,0.0,0.75,0.74,0.64,,,30,30,39,45,44
96,Building Products & Equipment,CSL,-0.09,0.09,0.6,0.65,0.3,0.36,0.39,30,29,13,38,12
97,Insurance - Property & Casualty,CNA,-0.17,-0.9800000000000001,0.72,0.7,0.48,0.46,0.49,29,31,18,40,48
98,Restaurants,DPZ,-0.3,-1.05,0.62,0.62,0.46,0.34,0.53,28,30,46,43,53
99,Specialty Industrial Machinery,NDSN,-0.86,-3.0,0.66,0.62,0.37,0.62,0.44,27,37,27,27,13
100,Asset Management,PFG,-1.36,-0.5300000000000001,0.76,0.73,0.34,0.31,0.56,27,27,25,26,55
101,Discount Stores,BJ,-1.58,1.54,0.31,0.29,0.59,0.58,0.35,26,24,59,78,81
102,Medical Instruments & Supplies,HOLX,-1.79,0.46999999999999975,0.45,0.47,0.63,0.66,0.38,25,25,44,22,8
103,Software - Application,DOCU,-2.29,0.45999999999999996,0.74,0.5,0.42,0.53,0.27,24,24,33,89,87
104,Financial Data & Stock Exchanges,TRU,-2.43,-1.6900000000000002,0.56,0.47,0.5,0.35,0.44,24,27,40,35,52
105,Farm & Heavy Construction Machinery,CNH,-2.93,-5.62,0.31,0.41,0.37,0.33,0.42,23,39,50,61,58
106,Semiconductor Equipment & Materials,ENTG,-2.97,0.7399999999999998,0.71,0.74,0.29,0.28,0.42,22,22,4,1,17
107,Oil & Gas Integrated,YPF,-3.76,1.0099999999999998,0.28,0.25,0.63,0.46,0.39,21,21,73,76,87
108,Software - Infrastructure,KSPI,-3.91,0.9900000000000002,0.44,0.59,0.41,0.55,0.49,21,20,3,3,23
109,Insurance - Life,UNM,-5.09,-1.6799999999999997,0.53,0.46,0.24,0.56,0.66,20,23,39,79,89
110,Specialty Business Services,RTO,-5.38,2.8099999999999996,0.44,0.53,0.54,0.55,0.43,19,15,23,18,26
111,Software - Application,DT,-5.69,3.7800000000000002,0.74,0.4,0.39,0.72,0.22,19,10,43,54,65
112,Packaging & Containers,BALL,-5.97,-0.41999999999999993,0.44,0.44,0.42,0.53,0.63,18,19,41,25,10
113,Specialty Retail,BBY,-6.45,1.42,0.63,0.73,0.26,0.4,0.29,17,16,6,11,14
114,Insurance - Reinsurance,EG,-6.72,-2.3,0.61,0.66,0.4,0.54,0.84,16,21,21,32,29
115,Integrated Freight & Logistics,JBHT,-7.34,1.92,0.59,0.49,0.28,0.36,0.43,16,12,16,13,19
116,Insurance - Reinsurance,RGA,-7.5,0.9100000000000001,0.71,0.67,0.3,0.45,0.46,15,13,8,37,28
117,REIT - Office,ARE,-7.78,1.5599999999999996,0.87,0.56,0.42,0.44,0.7,14,11,7,1,18
118,REIT - Healthcare Facilities,DOC,-8.84,0.5700000000000003,0.74,0.6,0.26,0.48,0.68,13,10,9,9,47
119,REIT - Residential,ESS,-9.11,-1.3499999999999996,0.77,0.61,0.31,0.5,0.74,13,16,15,34,64
120,REIT - Residential,UDR,-9.45,-2.0199999999999996,0.7,0.53,0.36,0.46,0.72,12,17,19,33,61
121,Packaging & Containers,AVY,-10.1,-1.7799999999999994,0.5,0.63,0.24,0.46,0.54,11,14,13,19,15
122,Software - Application,DUOL,-10.98,-2.360000000000001,0.37,0.46,0.32,0.41,0.24,10,13,56,99,80
123,Oil & Gas Midstream,VNOM,-11.25,0.3100000000000005,0.66,0.63,0.43,0.38,0.23,10,9,7,30,34
124,Scientific & Technical Instruments,FTV,-14.29,-1.5699999999999985,0.57,0.51,0.23,0.43,0.42,9,8,10,33,46
125,Industrial Distribution,WSO,-14.95,0.870000000000001,0.43,0.4,0.32,0.32,0.62,8,5,20,21,56
126,Beverages - Wineries & Distilleries,BF-A,-16.55,-1.1800000000000015,0.48,0.69,0.51,0.37,0.86,7,7,2,10,7
127,Financial Data & Stock Exchanges,FDS,-17.72,-2.1999999999999993,0.47,0.47,0.13,0.38,0.43,7,7,14,41,40
128,Packaged Foods,HRL,-17.96,-13.0,0.28,0.59,0.32,0.68,0.52,6,19,24,49,19
129,Beverages - Wineries & Distilleries,BF-B,-17.98,-1.7600000000000016,0.44,0.59,0.53,0.36,0.85,5,4,4,8,6
130,Household & Personal Products,CLX,-19.21,-1.0600000000000023,0.36,0.3,0.41,0.31,0.52,4,4,10,16,36
131,Specialty Chemicals,IFF,-19.61,0.40000000000000213,0.72,0.38,0.32,0.5,0.39,4,3,5,13,21
132,Insurance - Specialty,RYAN,-19.69,-3.8900000000000006,0.34,0.51,0.3,0.63,0.64,3,6,12,58,69
133,Internet Content & Information,SNAP,-22.69,2.2399999999999984,0.48,0.16,0.41,0.33,0.36,2,2,16,4,13
134,Medical Instruments & Supplies,BAX,-24.33,1.6600000000000001,0.64,0.66,0.22,0.42,0.78,1,1,1,15,38
135,Chemicals,DOW,-29.85,2.1499999999999986,0.82,0.67,0.25,0.28,0.47,1,1,1,1,4
136,Healthcare Plans,CNC,-51.82,1.240000000000002,0.75,0.72,0.33,0.38,0.58,1,1,1,14,16
