Rank,Industry,Ticker,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago
22,Aerospace & Defense,BA,30.62,2.6999999999999993,0.61,0.53,0.37,0.68,0.24,87,88,84,86,17
23,Capital Markets,GS,28.64,1.5399999999999991,0.62,0.59,0.48,0.5,0.33,86,88,86,58,81
24,Entertainment,NFLX,27.5,-0.5700000000000003,0.47,0.68,0.28,0.76,0.41,86,89,89,95,94
25,Semiconductor Equipment & Materials,LRCX,27.44,0.7900000000000027,0.47,0.59,0.41,0.45,0.46,85,87,78,39,14
26,Semiconductors,TSM,26.5,0.620000000000001,0.37,0.53,0.56,0.56,0.31,84,86,85,64,64
27,Internet Content & Information,GOOG,26.44,5.900000000000002,0.73,0.76,0.64,0.61,0.35,84,78,54,28,56
28,Banks - Diversified,UBS,26.39,1.1400000000000006,0.7,0.73,0.59,0.57,0.6,83,85,66,38,63
29,Software - Application,CDNS,26.15,7.91,0.51,0.34,0.72,0.31,0.21,82,72,81,57,3
30,Software - Infrastructure,SNPS,24.48,7.91,0.44,0.32,0.7,0.27,0.28,82,69,79,16,2
31,Banks - Diversified,BMO,23.88,8.19,0.77,0.61,0.35,0.97,0.53,81,68,72,74,61
32,Semiconductors,MU,23.25,3.9499999999999993,0.43,0.59,0.28,0.61,0.53,81,76,61,36,15
33,Banks - Diversified,MUFG,23.04,-0.9400000000000013,0.62,0.71,0.55,0.65,0.61,80,82,72,80,74
34,Capital Markets,MS,22.56,2.2799999999999976,0.7,0.7,0.36,0.48,0.31,79,78,69,61,72
35,Internet Retail,PDD,22.39,11.64,0.62,0.81,0.65,0.19,0.51,79,54,14,5,57
36,Software - Application,UBER,22.32,0.8500000000000014,0.59,0.64,0.24,0.22,0.42,78,79,67,69,44
37,Banks - Diversified,HSBC,21.53,-3.7099999999999973,0.52,0.69,0.44,0.6,0.84,78,84,76,76,95
38,Capital Markets,SCHW,21.31,-0.3000000000000007,0.43,0.49,0.6,0.61,0.31,77,80,84,79,41
39,Internet Content & Information,META,20.94,-3.849999999999998,0.39,0.46,0.58,0.56,0.31,76,83,86,77,86
40,Aerospace & Defense,NOC,20.89,-0.8000000000000007,0.61,0.46,0.85,0.64,0.51,76,81,74,35,24
41,Banks - Diversified,TD,20.78,1.1700000000000017,0.58,0.56,0.38,0.9,0.42,75,77,79,81,37
42,Utilities - Renewable,CEG,20.7,-1.2800000000000011,0.3,0.17,0.6,0.67,0.16,74,81,91,92,61
43,Auto Parts,ORLY,20.3,-0.8099999999999987,0.5,0.51,0.72,0.67,0.54,74,79,69,72,81
44,Semiconductor Equipment & Materials,KLAC,20.28,0.8800000000000026,0.4,0.49,0.4,0.43,0.42,73,76,81,50,31
45,Consumer Electronics,SONY,20.19,-4.719999999999999,0.52,0.74,0.5,0.7,0.73,72,84,66,88,90
46,Banks - Diversified,JPM,20.05,0.9499999999999993,0.7,0.56,0.51,0.57,0.26,72,75,77,66,71
47,Banks - Diversified,BNS,19.77,8.799999999999999,0.92,0.78,0.61,0.79,0.25,71,56,58,49,14
48,Healthcare Plans,CVS,18.9,0.36999999999999744,0.96,0.9,0.43,0.63,0.6,71,72,34,41,48
49,Aerospace & Defense,GD,17.54,1.4699999999999989,0.71,0.64,0.58,0.54,0.63,70,69,59,29,10
50,Asset Management,BN,17.13,-0.6000000000000014,0.58,0.39,0.56,0.39,0.38,69,71,75,59,62
51,REIT - Healthcare Facilities,WELL,16.84,-0.14999999999999858,0.51,0.37,0.7,0.63,0.67,69,70,82,74,91
52,Asset Management,BLK,16.75,-1.8200000000000003,0.5,0.6,0.45,0.6,0.48,68,73,64,51,49
53,Specialty Industrial Machinery,PH,16.66,1.8100000000000005,0.6,0.61,0.5,0.41,0.38,68,66,64,52,48
54,Tobacco,MO,16.39,-2.370000000000001,0.65,0.83,0.72,0.8,0.64,67,74,65,62,66
55,Communication Equipment,CSCO,15.96,2.8500000000000014,0.42,0.49,0.44,0.66,0.59,66,61,74,71,84
56,Semiconductors,INTC,15.84,1.8200000000000003,0.67,0.69,0.15,0.27,0.45,66,64,5,6,1
57,Internet Retail,AMZN,15.51,1.4800000000000004,0.61,0.68,0.38,0.39,0.26,65,65,56,48,60
58,Banks - Diversified,WFC,15.38,0.47000000000000064,0.66,0.59,0.34,0.48,0.33,64,67,59,60,74
59,Banks - Diversified,BAC,14.97,0.9900000000000002,0.84,0.76,0.39,0.54,0.3,64,64,53,46,34
60,Credit Services,AXP,14.75,2.7699999999999996,0.86,0.75,0.25,0.43,0.3,63,58,47,56,59
61,Oil & Gas Integrated,BP,14.7,0.7399999999999984,0.67,0.7,0.46,0.33,0.28,62,63,46,9,23
62,Auto Manufacturers,TSLA,14.62,0.34999999999999964,0.47,0.71,0.43,0.55,0.3,62,66,49,92,79
63,Semiconductors,ADI,13.72,-1.8999999999999986,0.77,0.85,0.18,0.37,0.67,61,68,42,22,42
64,Medical Care Facilities,HCA,13.5,1.5700000000000003,0.71,0.83,0.36,0.69,0.54,61,57,35,64,16
65,Asset Management,BX,13.37,-0.33000000000000007,0.52,0.53,0.59,0.22,0.38,60,62,60,19,39
66,Travel Services,BKNG,13.27,-4.25,0.68,0.67,0.26,0.67,0.43,59,71,71,84,76
67,Software - Infrastructure,CRWD,12.85,0.08999999999999986,0.48,0.37,0.3,0.72,0.31,59,60,88,94,75
68,Banks - Regional,PNC,11.79,2.0799999999999983,0.81,0.71,0.26,0.47,0.26,58,51,42,24,31
69,Drug Manufacturers - General,NVS,11.73,-0.7599999999999998,0.79,0.67,0.35,0.76,0.69,57,59,44,44,41
70,Drug Manufacturers - General,JNJ,11.33,-2.0,0.62,0.8,0.67,0.69,0.7,57,62,51,25,42
71,Specialty Industrial Machinery,ETN,11.17,2.5600000000000005,0.38,0.36,0.67,0.44,0.36,56,48,78,41,6
72,Medical Devices,BSX,10.55,0.3500000000000014,0.62,0.51,0.54,0.51,0.46,56,53,63,70,89
73,Internet Retail,MELI,10.26,1.2200000000000006,0.72,0.5,0.49,0.64,0.58,55,49,73,89,76
74,Other Industrial Metals & Mining,BHP,10.25,1.5700000000000003,0.67,0.77,0.45,0.29,0.5,54,48,25,11,9
75,Tobacco,PM,10.17,-1.9900000000000002,0.44,0.56,0.28,0.92,0.56,54,59,68,93,92
76,Computer Hardware,DELL,9.91,-3.3499999999999996,0.27,0.51,0.53,0.6,0.35,53,61,80,31,1
77,Entertainment,DIS,9.88,-0.10999999999999943,0.71,0.48,0.38,0.58,0.5,52,52,76,53,36
78,Conglomerates,MMM,9.8,-1.7899999999999991,0.5,0.6,0.27,0.45,0.48,52,57,44,68,93
79,Drug Manufacturers - General,ABBV,9.67,-1.25,0.8,0.7,0.55,0.49,0.82,51,56,36,29,77
80,Credit Services,MA,9.44,-1.3499999999999996,0.74,0.72,0.57,0.54,0.45,51,55,48,67,69
81,Oil & Gas Integrated,SHEL,9.39,-0.17999999999999972,0.72,0.61,0.56,0.52,0.45,50,50,49,32,27
82,Oil & Gas Integrated,CVX,9.35,1.8899999999999997,0.68,0.63,0.49,0.42,0.41,49,44,39,8,20
83,Apparel Retail,TJX,9.22,-0.629999999999999,0.65,0.7,0.6,0.43,0.46,49,52,41,55,54
84,Semiconductors,ARM,9.04,5.889999999999999,0.46,0.51,0.44,0.52,0.27,48,32,26,34,13
85,Footwear & Accessories,NKE,8.63,-1.7199999999999989,0.65,0.7,0.57,0.5,0.66,48,54,57,1,8
86,Communication Equipment,MSI,7.94,2.1000000000000005,0.62,0.75,0.8,0.61,0.32,47,41,38,30,35
87,Drug Manufacturers - General,AZN,7.8,-1.9899999999999993,0.82,0.72,0.56,0.69,0.72,46,51,31,15,55
88,Specialty Chemicals,ECL,6.92,-1.6099999999999994,0.56,0.68,0.4,0.74,0.69,46,46,45,43,66
89,Medical Devices,MDT,6.7,-1.839999999999999,0.5,0.56,0.48,0.51,0.57,45,47,43,23,58
90,Credit Services,V,6.66,-0.7199999999999998,0.79,0.65,0.34,0.63,0.51,44,43,55,79,82
91,Home Improvement Retail,LOW,6.28,-2.1599999999999993,0.7,0.72,0.55,0.47,0.42,44,46,12,17,22
92,Financial Data & Stock Exchanges,SPGI,6.16,-1.29,0.42,0.38,0.61,0.47,0.44,43,44,56,39,57
93,Building Products & Equipment,TT,6.06,-0.8200000000000003,0.4,0.41,0.5,0.63,0.41,42,41,70,82,26
94,Medical Distribution,MCK,6.0,0.5800000000000001,0.57,0.4,0.38,0.64,0.73,42,39,61,78,59
95,Consumer Electronics,AAPL,5.79,1.94,0.6,0.76,0.33,0.32,0.48,41,36,9,9,65
96,Telecom Services,TMUS,5.54,-1.46,0.56,0.7,0.6,0.63,0.57,41,42,46,57,91
97,Banks - Regional,USB,5.27,-0.5300000000000002,0.81,0.73,0.23,0.5,0.3,40,40,27,26,18
98,Utilities - Regulated Electric,DUK,5.11,-1.7999999999999998,0.39,0.47,0.67,0.63,0.47,39,42,48,42,46
99,Financial Data & Stock Exchanges,CME,4.94,-4.579999999999999,0.21,0.32,0.57,0.7,0.57,39,49,71,83,71
100,Oil & Gas Integrated,XOM,4.57,2.97,0.88,0.7,0.36,0.25,0.44,38,27,28,14,11
101,Farm & Heavy Construction Machinery,DE,4.34,-3.9700000000000006,0.36,0.39,0.47,0.6,0.46,38,45,62,81,72
102,Financial Data & Stock Exchanges,MCO,4.33,-1.13,0.48,0.45,0.48,0.48,0.38,37,39,50,40,51
103,Specialty Industrial Machinery,ITW,4.25,-0.9000000000000004,0.59,0.63,0.41,0.45,0.56,36,38,32,22,29
104,Copper,SCCO,3.99,1.9100000000000001,0.53,0.58,0.33,0.47,0.42,36,29,16,21,12
105,Semiconductors,QCOM,3.96,3.67,0.74,0.7,0.41,0.45,0.35,35,24,11,7,11
106,Diagnostics & Research,TMO,3.81,1.58,0.68,0.61,0.63,0.32,0.42,34,29,8,1,12
107,Restaurants,MCD,3.73,0.52,0.73,0.75,0.52,0.56,0.5,34,33,39,52,54
108,Utilities - Regulated Electric,SO,3.56,-1.3299999999999996,0.37,0.43,0.64,0.65,0.58,33,37,52,42,53
109,Software - Application,SAP,3.38,0.8500000000000001,0.29,0.34,0.34,0.7,0.46,32,31,52,87,92
110,Oil & Gas E&P,COP,3.21,1.91,0.72,0.72,0.46,0.29,0.33,32,26,14,4,2
111,Specialty Chemicals,LIN,3.06,-0.16000000000000014,0.63,0.63,0.4,0.68,0.58,31,34,31,38,36
112,Medical Devices,SYK,3.0,-0.33000000000000007,0.66,0.61,0.38,0.42,0.6,31,34,40,34,52
113,Household & Personal Products,UL,2.79,0.2200000000000002,0.63,0.61,0.47,0.66,0.45,30,31,26,49,32
114,Other Industrial Metals & Mining,RIO,2.79,1.8599999999999999,0.53,0.63,0.49,0.24,0.57,30,25,17,12,26
115,Insurance - Diversified,BRK-A,2.48,2.2199999999999998,0.91,0.8,0.5,0.36,0.64,29,23,24,46,62
116,Insurance - Diversified,BRK-B,2.41,2.37,0.9,0.73,0.45,0.37,0.66,28,22,22,47,64
117,Oil & Gas Integrated,TTE,2.32,-0.3900000000000001,0.61,0.65,0.28,0.51,0.51,28,32,21,19,21
118,Banks - Regional,IBN,2.31,-2.8800000000000003,0.35,0.41,0.57,0.52,0.4,27,38,51,78,19
119,Information Technology Services,IBM,2.19,0.48,0.61,0.37,0.15,0.59,0.42,26,28,57,84,86
120,Auto Manufacturers,RACE,2.04,3.33,0.78,0.7,0.3,0.37,0.38,26,16,20,48,43
121,Drug Manufacturers - General,GSK,0.39,-3.15,0.71,0.72,0.46,0.76,0.71,25,35,28,36,30
122,Specialty Chemicals,SHW,0.38,-1.52,0.6,0.63,0.49,0.52,0.55,24,28,17,33,34
123,Asset Management,APO,0.14,0.37,0.32,0.2,0.36,0.16,0.29,24,21,24,27,47
124,Conglomerates,HON,0.11,-1.18,0.57,0.49,0.23,0.66,0.59,23,26,37,51,22
125,Software - Application,STRC,0.0,0.0,0.48,0.41,0.0,,,22,21,30,32,28
126,Semiconductor Equipment & Materials,ASML,-0.16,-0.24,0.58,0.75,0.25,0.42,0.46,22,22,11,21,7
127,Travel Services,ABNB,-0.3,0.8299999999999998,0.8,0.47,0.29,0.38,0.52,21,17,22,28,38
128,Software - Application,INTU,-0.43,1.03,0.28,0.15,0.61,0.87,0.61,21,15,83,85,24
129,Beverages - Brewers,BUD,-0.55,-3.0300000000000002,0.62,0.72,0.22,0.8,0.97,20,30,16,75,45
130,Specialty Business Services,TRI,-1.17,-0.44999999999999996,0.56,0.26,0.22,0.73,0.5,19,19,68,66,46
131,Software - Application,ADP,-1.54,-1.1600000000000001,0.5,0.56,0.46,0.86,0.56,19,20,38,68,67
132,Waste Management,WM,-1.69,-0.56,0.33,0.41,0.49,0.86,0.59,18,17,41,54,51
133,Beverages - Non-Alcoholic,KO,-1.99,-1.46,0.38,0.49,0.46,0.65,0.57,18,19,33,45,56
134,Utilities - Regulated Electric,NEE,-2.05,-6.1499999999999995,0.48,0.71,0.3,0.47,0.55,17,36,23,18,21
135,REIT - Industrial,PLD,-2.21,0.5,0.75,0.61,0.39,0.48,0.69,16,14,9,10,38
136,Drug Manufacturers - General,PFE,-2.48,-1.51,0.53,0.55,0.29,0.56,0.57,16,18,7,4,18
137,Insurance Brokers,AON,-2.62,-3.29,0.49,0.62,0.45,0.68,0.69,15,24,29,44,79
138,Semiconductor Equipment & Materials,AMAT,-2.75,2.45,0.27,0.33,0.28,0.33,0.29,14,10,36,14,1
139,Specialty Business Services,CTAS,-3.08,-2.15,0.26,0.3,0.59,0.8,0.51,14,18,54,69,49
140,Drug Manufacturers - General,AMGN,-3.58,-0.9700000000000002,0.54,0.38,0.5,0.7,0.7,13,14,29,16,50
141,Diagnostics & Research,DHR,-3.61,-0.6099999999999999,0.58,0.59,0.49,0.45,0.66,12,13,6,2,4
142,Software - Application,NOW,-3.9,4.119999999999999,0.66,0.43,0.39,0.37,0.31,12,7,19,76,52
143,Drug Manufacturers - General,SNY,-4.12,0.20000000000000018,0.68,0.63,0.41,0.46,0.72,11,12,4,13,78
144,Railroads,UNP,-5.05,-0.4299999999999997,0.57,0.51,0.35,0.36,0.42,11,11,15,11,29
145,Discount Stores,COST,-5.61,-2.2,0.3,0.49,0.34,0.69,0.45,10,12,34,59,82
146,Specialty Business Services,RELX,-6.5,-2.0199999999999996,0.34,0.29,0.31,0.63,0.31,9,11,32,72,44
147,Restaurants,SBUX,-7.28,2.259999999999999,0.4,0.39,0.33,0.49,0.46,9,4,21,6,80
148,Insurance Brokers,AJG,-7.4,-0.9000000000000004,0.7,0.69,0.26,0.63,0.66,8,9,12,65,85
149,Healthcare Plans,CI,-7.7,-0.9800000000000004,0.79,0.83,0.25,0.59,0.64,8,9,2,20,8
150,Aerospace & Defense,LMT,-8.14,1.5199999999999996,0.83,0.69,0.18,0.63,0.62,7,4,3,26,9
151,Household & Personal Products,PG,-8.58,-0.5299999999999994,0.57,0.68,0.41,0.73,0.59,6,6,10,24,33
152,Telecom Services,CMCSA,-8.59,0.4299999999999997,0.74,0.64,0.3,0.49,0.57,6,5,6,8,4
153,Confectioners,MDLZ,-8.73,-1.3200000000000003,0.49,0.48,0.36,0.71,0.73,5,8,19,31,19
154,Insurance - Property & Casualty,PGR,-10.1,-1.9699999999999989,0.53,0.52,0.39,0.56,0.76,4,6,18,61,83
155,Drug Manufacturers - General,BMY,-10.26,-2.76,0.6,0.6,0.38,0.58,0.67,4,8,4,12,73
156,Medical Instruments & Supplies,ISRG,-12.0,1.2200000000000006,0.51,0.43,0.29,0.39,0.4,3,2,13,56,84
157,REIT - Specialty,EQIX,-12.02,-1.1099999999999994,0.56,0.52,0.54,0.65,0.42,2,3,8,37,40
158,Information Technology Services,ACN,-22.13,1.4600000000000009,0.8,0.62,0.27,0.37,0.12,2,1,1,18,32
159,Software - Application,ADBE,-22.14,-1.2699999999999996,0.68,0.67,0.29,0.61,0.38,1,2,2,3,6
160,Healthcare Plans,UNH,-25.31,-0.29999999999999716,0.81,0.8,0.19,0.46,0.31,1,1,1,1,5
161,Information Technology Services,FI,-25.75,-0.7100000000000009,0.75,0.61,0.17,0.25,0.48,1,1,1,2,88
