Rank,Industry,Ticker,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago
30,Biotechnology,NAMS,27.12,-13.16,0.47,0.64,0.44,0.49,0.68,78,85,71,39,79
31,Oil & Gas Equipment & Services,TDW,27.02,6.259999999999998,0.67,0.42,0.42,0.51,0.2,77,70,32,11,3
32,Medical Instruments & Supplies,WRBY,26.3,-7.739999999999998,0.67,0.6,0.59,0.64,0.34,76,81,84,63,91
33,Asset Management,BBUC,25.73,-7.129999999999999,0.74,0.72,0.42,0.5,0.77,76,79,78,76,76
34,Medical Devices,LIVN,24.53,-0.6999999999999993,0.78,0.91,0.34,0.5,0.26,75,75,36,34,15
35,Restaurants,CAKE,23.93,-1.75,0.49,0.5,0.46,0.61,0.45,74,76,88,85,79
36,Credit Services,BFH,22.9,6.729999999999997,0.78,0.67,0.4,0.33,0.13,73,63,72,60,60
37,Semiconductor Equipment & Materials,ACLS,22.07,4.969999999999999,0.55,0.55,0.43,0.38,0.46,73,67,47,12,4
38,Utilities - Renewable,RNW,21.71,-4.18,0.55,0.7,0.53,0.63,0.31,72,77,83,76,56
39,Auto & Truck Dealerships,SAH,21.57,-4.079999999999998,0.67,0.73,0.23,0.59,0.34,71,76,76,68,70
40,Specialty Industrial Machinery,SXI,20.43,-2.8099999999999987,0.66,0.66,0.73,0.4,0.38,70,73,63,21,48
41,Oil & Gas Refining & Marketing,PBF,20.23,15.43,0.74,0.61,0.25,0.27,0.16,69,47,29,6,2
42,Drug Manufacturers - Specialty & Generic,AMRX,18.75,0.870000000000001,0.7,0.75,0.27,0.48,0.81,69,69,46,32,85
43,Communication Equipment,VIAV,18.64,1.7899999999999991,0.63,0.73,0.31,0.39,0.25,68,66,59,49,85
44,Biotechnology,ARWR,17.95,3.709999999999999,0.73,0.71,0.36,0.61,0.42,67,60,23,17,6
45,Aerospace & Defense,AIR,17.9,-0.21000000000000085,0.51,0.57,0.47,0.62,0.35,66,69,80,45,40
46,Food Distribution,CHEF,17.44,-6.299999999999997,0.54,0.48,0.54,0.52,0.6,66,74,90,89,95
47,Entertainment,MANU,17.11,4.66,0.53,0.35,0.43,0.47,0.17,65,56,76,31,25
48,Recreational Vehicles,PII,16.22,2.7699999999999996,0.6,0.61,0.53,0.58,0.38,64,59,60,5,1
49,Banks - Regional,BANC,15.82,2.75,0.86,0.79,0.39,0.31,0.21,63,58,44,40,39
50,Oil & Gas Drilling,SOC,14.18,-1.7400000000000002,0.41,0.4,0.67,0.4,0.47,63,63,93,81,89
51,Banks - Regional,SBCF,14.16,-2.169999999999998,0.82,0.74,0.28,0.52,0.24,62,64,64,47,58
52,Banks - Regional,SYBT,13.92,-3.130000000000001,0.71,0.7,0.34,0.33,0.31,61,66,66,78,82
53,Banks - Regional,TRMK,13.48,-0.9900000000000002,0.77,0.73,0.29,0.33,0.26,60,61,61,60,69
54,Specialty Chemicals,KWR,13.42,6.22,0.83,0.83,0.4,0.47,0.49,60,51,31,5,19
55,Banks - Regional,UMBF,13.35,0.4299999999999997,0.78,0.7,0.38,0.37,0.3,59,57,60,59,63
56,Conglomerates,BBU,12.97,-4.659999999999998,0.7,0.75,0.31,0.59,0.58,58,68,74,70,73
57,Banks - Regional,FBK,12.62,0.7199999999999989,0.79,0.7,0.41,0.32,0.27,57,56,50,38,67
58,Residential Construction,DFH,11.98,-4.77,0.62,0.62,0.36,0.3,0.65,56,65,47,8,14
59,Farm & Heavy Construction Machinery,ALG,11.34,-2.630000000000001,0.41,0.43,0.37,0.51,0.38,56,60,82,67,34
60,Auto & Truck Dealerships,DRVN,10.95,-4.16,0.7,0.64,0.3,0.48,0.52,55,62,69,79,75
61,Biotechnology,XENE,10.68,-0.5,0.78,0.71,0.28,0.57,0.39,54,55,6,16,31
62,Oil & Gas Midstream,STNG,10.48,7.66,0.83,0.49,0.57,0.37,0.11,53,41,39,11,5
63,Banks - Regional,PFS,9.87,0.5099999999999998,0.75,0.69,0.4,0.33,0.29,53,53,49,40,56
64,Leisure,PRKS,9.57,5.75,0.64,0.65,0.48,0.28,0.46,52,44,35,24,32
65,Entertainment,BATRK,9.36,-0.370000000000001,0.59,0.46,0.26,0.35,0.56,51,54,73,53,49
66,Oil & Gas Equipment & Services,OII,8.79,1.3299999999999992,0.81,0.73,0.5,0.53,0.17,50,52,34,27,18
67,Asset Management,BUR,5.56,4.13,0.59,0.68,0.23,0.23,0.29,50,40,27,37,46
68,Capital Markets,MRX,5.55,-1.9400000000000004,0.53,0.58,0.44,0.25,0.53,49,53,79,95,52
69,Recreational Vehicles,LCII,5.27,-0.41000000000000014,0.67,0.73,0.37,0.43,0.2,48,49,45,19,24
70,Semiconductors,SYNA,4.73,-0.23999999999999932,0.63,0.67,0.25,0.39,0.31,47,48,20,22,12
71,Semiconductors,DIOD,4.71,0.4400000000000004,0.63,0.68,0.18,0.41,0.39,47,47,31,13,11
72,Banks - Regional,TOWN,3.8,-2.4000000000000004,0.6,0.59,0.38,0.44,0.39,46,50,56,61,72
73,REIT - Retail,UE,3.25,-0.7800000000000002,0.68,0.63,0.48,0.41,0.39,45,46,42,28,59
74,Software - Application,RNG,2.82,-3.07,0.69,0.73,0.33,0.35,0.11,44,50,7,24,18
75,Health Information Services,PRVA,2.8,6.66,0.77,0.69,0.25,0.35,0.63,44,30,24,64,87
76,Software - Infrastructure,PAGS,2.77,3.75,0.56,0.57,0.27,0.36,0.49,43,34,14,62,16
77,Mortgage Finance,WD,2.61,-1.2800000000000002,0.65,0.69,0.43,0.28,0.35,42,45,12,7,24
78,Banks - Regional,CVBF,2.54,-0.41000000000000014,0.68,0.63,0.18,0.27,0.39,41,42,37,46,57
79,Banks - Regional,WSBC,0.87,1.8199999999999998,0.77,0.73,0.17,0.35,0.17,40,35,34,47,60
80,Capital Markets,CLSK,0.58,9.63,0.42,0.29,0.29,0.42,0.31,40,19,44,25,5
81,Oil & Gas E&P,GPOR,0.5,4.74,0.64,0.46,0.28,0.47,0.4,39,29,58,80,68
82,Biotechnology,KYMR,0.43,-20.34,0.61,0.47,0.38,0.77,0.39,38,71,68,79,13
83,Software - Application,WRD,0.0,0.0,0.57,0.61,0.5,0.5,0.51,36,37,52,56,52
84,REIT - Retail,CURB,0.0,0.0,0.59,0.48,0.38,0.43,0.43,36,37,52,56,52
85,Education & Training Services,MH,0.0,0.0,0.61,0.59,0.05,,,36,37,52,56,52
86,Capital Markets,MIAX,0.0,0.0,0.87,0.76,,,,36,37,52,56,52
87,Gold,AUGO,0.0,0.0,0.66,0.69,0.51,,,36,37,52,56,52
88,Utilities - Regulated Gas,CPK,-0.09,-1.2100000000000002,0.5,0.65,0.31,0.58,0.67,34,40,40,54,66
89,REIT - Industrial,LXP,-0.58,0.93,0.83,0.77,0.24,0.62,0.92,33,34,24,35,50
90,Software - Application,ALRM,-0.77,1.13,0.69,0.59,0.46,0.41,0.37,32,33,33,42,35
91,Oil & Gas Equipment & Services,USAC,-1.58,1.02,0.58,0.58,0.3,0.7,0.34,31,31,41,66,63
92,Banks - Regional,BOH,-2.32,-0.33999999999999986,0.7,0.69,0.12,0.31,0.32,31,32,22,50,61
93,Drug Manufacturers - Specialty & Generic,HCM,-2.36,-5.67,0.44,0.33,0.59,0.73,0.77,30,44,69,26,47
94,REIT - Hotel & Motel,APLE,-2.76,2.0600000000000005,0.74,0.7,0.25,0.33,0.33,29,27,18,15,40
95,Diagnostics & Research,VCYT,-3.18,2.7899999999999996,0.62,0.67,0.33,0.29,0.33,28,25,5,27,71
96,Gambling,BRSL,-3.26,4.25,0.88,0.62,0.49,0.33,0.66,27,23,9,9,27
97,Internet Content & Information,RUM,-3.94,-1.5499999999999998,0.33,0.34,0.4,0.21,0.31,27,31,62,82,90
98,Utilities - Regulated Water,CWT,-4.0,0.7400000000000002,0.52,0.54,0.48,0.56,0.59,26,28,38,37,37
99,Luxury Goods,CPRI,-5.13,-8.24,0.58,0.65,0.3,0.4,0.47,25,43,16,2,11
100,Utilities - Diversified,AVA,-5.58,-0.8200000000000003,0.4,0.38,0.43,0.53,0.78,24,27,40,52,66
101,Specialty Business Services,FA,-5.69,2.01,0.57,0.54,0.43,0.53,0.14,24,21,48,69,17
102,Utilities - Regulated Water,AWR,-7.15,-0.5900000000000007,0.4,0.51,0.4,0.61,0.66,23,24,37,53,45
103,Discount Stores,TBBB,-7.23,5.77,0.53,0.58,0.6,0.51,0.2,22,14,17,63,44
104,Specialty Chemicals,ASH,-7.28,3.21,0.74,0.69,0.43,0.41,0.36,21,16,8,3,8
105,Chemicals,MEOH,-7.62,2.6900000000000004,0.73,0.61,0.5,0.35,0.21,21,17,13,8,28
106,Security & Protection Services,GEO,-8.06,-0.7500000000000009,0.56,0.24,0.42,0.53,0.33,20,24,75,92,95
107,Medical Care Facilities,SGRY,-8.29,-2.9499999999999993,0.5,0.55,0.4,0.54,0.29,19,26,11,30,31
108,Telecom Services,IRDM,-8.55,1.1899999999999995,0.62,0.49,0.18,0.55,0.63,18,18,26,29,62
109,Oil & Gas Midstream,EE,-8.67,-1.0099999999999998,0.57,0.41,0.42,0.5,0.51,18,21,63,85,93
110,Specialty Business Services,UNF,-9.47,-0.7599999999999998,0.58,0.6,0.33,0.53,0.42,17,20,27,48,76
111,Biotechnology,CPRX,-9.49,-1.9000000000000004,0.62,0.35,0.44,0.67,0.44,16,22,43,83,74
112,Software - Application,GRND,-10.71,-0.9600000000000009,0.28,0.35,0.05,0.46,0.52,15,18,65,96,97
113,Specialty Chemicals,WDFC,-13.77,-1.3599999999999994,0.47,0.53,0.32,0.57,0.69,15,15,25,50,37
114,Auto Parts,GT,-14.33,-0.7699999999999996,0.55,0.3,0.34,0.5,0.55,14,13,55,77,22
115,Packaged Foods,NOMD,-14.63,-2.620000000000001,0.53,0.4,0.45,0.25,0.79,13,15,28,31,73
116,Oil & Gas E&P,BSM,-15.08,-0.5,0.52,0.41,0.35,0.43,0.4,12,12,21,33,41
117,Oil & Gas E&P,NOG,-17.66,3.5500000000000007,0.68,0.49,0.32,0.44,0.12,11,5,8,23,8
118,Software - Application,ALKT,-18.02,2.4200000000000017,0.82,0.69,0.14,0.26,0.28,11,8,1,36,38
119,Information Technology Services,DXC,-18.38,2.4499999999999993,0.76,0.65,0.27,0.33,0.33,10,7,3,18,34
120,Biotechnology,VKTX,-18.55,7.079999999999998,0.3,0.38,0.56,0.45,0.47,9,4,18,1,1
121,Packaged Foods,SMPL,-19.01,-1.620000000000001,0.48,0.44,0.17,0.39,0.28,8,11,15,43,43
122,Semiconductors,POWI,-20.4,-0.8200000000000003,0.54,0.45,0.1,0.31,0.51,8,9,10,14,27
123,Banks - Regional,BBAR,-20.51,-0.010000000000001563,0.12,0.21,0.55,0.26,0.47,7,8,54,92,98
124,Biotechnology,CRNX,-20.65,-2.1199999999999974,0.67,0.54,0.23,0.6,0.45,6,11,2,10,7
125,Packaged Foods,FLO,-21.73,-0.740000000000002,0.35,0.39,0.54,0.4,0.51,5,6,11,18,21
126,Insurance Brokers,GSHD,-22.56,-3.9599999999999973,0.46,0.46,0.37,0.6,0.65,5,10,15,73,92
127,Medical Devices,HAE,-24.68,-1.6999999999999993,0.59,0.2,0.42,0.52,0.75,4,5,66,34,23
128,Drug Manufacturers - General,OGN,-25.82,2.3200000000000003,0.62,0.64,0.49,0.64,0.48,3,3,4,1,20
129,Drug Manufacturers - Specialty & Generic,ALVO,-29.19,0.05999999999999872,0.44,0.46,0.48,0.62,0.34,2,2,19,44,30
130,Biotechnology,RARE,-29.3,-0.030000000000001137,0.74,0.53,0.45,0.55,0.38,2,2,2,20,26
131,Medical Devices,INSP,-41.58,2.3700000000000045,0.72,0.56,0.43,0.21,0.4,1,1,5,15,55
132,Packaged Foods,FRPT,-45.42,1.1700000000000017,0.34,0.25,0.39,0.58,0.19,1,1,1,4,9
