Rank,Industry,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
21,Education & Training Services,17.0875,-3.642500000000002,0.635,0.75,0.425,0.5125,0.46249999999999997,71,76,69,84,96,"ATGE,GHC,LOPE,TAL"
22,Rental & Leasing Services,11.736666666666665,4.9033333333333315,0.59,0.5166666666666667,0.3033333333333333,0.44,0.26,70,57,70,51,11,"CAR,HRI,WSC"
23,Apparel Retail,10.584999999999999,1.1050000000000004,0.52,0.54,0.49,0.585,0.27,69,67,77,57,10,"BOOT,ANF"
24,Specialty Industrial Machinery,10.4725,-0.754999999999999,0.5275,0.5275,0.4325,0.49,0.4275,67,70,71,74,74,"MIR,NPO,FELE,CSW"
25,Mortgage Finance,10.35,0.41999999999999993,0.7,0.7,0.41,0.39,0.6,66,69,43,37,67,PFSI
26,REIT - Office,9.655,1.3399999999999999,0.79,0.66,0.33,0.5700000000000001,0.41500000000000004,64,61,44,53,60,"KRC,CUZ"
27,Oil & Gas Midstream,9.246666666666668,0.13333333333333464,0.6466666666666666,0.5733333333333334,0.4766666666666666,0.5733333333333334,0.4366666666666667,63,66,59,73,57,"GLNG,FRO,SOBO"
28,Banks - Regional,8.9075,-0.01249999999999929,0.735,0.7075,0.34625,0.37,0.37875,61,64,54,63,77,"VLY,FLG,ASB,BANF,IBOC,SFBS,HOMB,FFIN"
29,Information Technology Services,8.87,7.68,0.56,0.62,0.4,0.29,0.48,60,43,31,23,16,SAIC
30,Scientific & Technical Instruments,8.6075,-0.0649999999999995,0.5275,0.55,0.32,0.5025,0.4975,59,63,73,77,69,"ESE,ST,ITRI,BMI"
31,Oil & Gas Equipment & Services,8.26,7.63,0.8,0.62,0.47,0.39,0.28,57,40,21,1,1,WFRD
32,Software - Infrastructure,5.948,3.9860000000000007,0.604,0.5479999999999999,0.42400000000000004,0.49399999999999994,0.454,56,44,46,49,73,"CORZ,ZETA,WEX,ACIW,OS"
33,Auto & Truck Dealerships,5.3566666666666665,-1.4833333333333334,0.62,0.66,0.3466666666666667,0.48333333333333334,0.2866666666666667,54,59,36,43,61,"RUSHA,VVV,ABG"
34,Biotechnology,5.15,-3.1366666666666667,0.61,0.4566666666666667,0.4633333333333334,0.73,0.5466666666666667,53,60,84,89,80,"MRUS,NUVL,TGTX"
35,Steel,4.98,2.5900000000000003,,,0.42,,0.64,51,49,57,59,37,SIM
36,Insurance - Specialty,4.77,-1.2700000000000014,0.5549999999999999,0.655,0.41500000000000004,0.435,0.5349999999999999,50,56,49,66,54,"ACT,RDN"
37,Utilities - Regulated Gas,4.2375,0.7274999999999996,0.535,0.5275,0.445,0.5974999999999999,0.59,49,50,56,64,71,"SWX,SR,OGS,NJR"
38,Leisure,3.9549999999999996,-0.5249999999999999,0.6100000000000001,0.59,0.365,0.43,0.36,47,53,61,60,66,"GOLF,MAT"
39,Tools & Accessories,3.48,-1.8299999999999996,0.58,0.62,0.4,0.4,0.32,46,54,47,24,39,TKR
40,Residential Construction,3.08,1.0500000000000003,0.66,0.63,0.47,0.3,0.54,44,46,23,7,20,MTH
41,Real Estate - Diversified,2.93,-0.6499999999999999,0.72,0.7,0.37,0.33,0.54,43,51,39,29,64,HHH
42,Asset Management,2.063333333333333,0.013333333333333641,0.5533333333333333,0.45,0.4366666666666667,0.47333333333333333,0.4533333333333333,41,47,60,70,79,"VCTR,AB,FSK"
43,Oil & Gas E&P,1.17,4.675,0.64,0.43500000000000005,0.315,0.45,0.515,39,30,64,91,94,"MGY,CRK"
44,"Furnishings, Fixtures & Appliances",1.17,0.04999999999999982,0.73,0.68,0.21,0.42,0.39,39,41,29,16,29,WHR
45,Insurance - Property & Casualty,-0.99,-0.49,0.56,0.55,0.37,0.56,0.54,37,37,50,50,50,WTM
46,REIT - Retail,-1.1966666666666665,-0.653333333333333,0.7166666666666667,0.57,0.41,0.4566666666666666,0.41333333333333333,36,36,33,40,53,"MAC,PECO,KRG"
47,Entertainment,-2.57,-0.5,0.4,0.43,0.34,0.3,0.29,34,34,53,34,49,MSGS
48,Medical Care Facilities,-4.69,-0.54,0.57,0.5,0.32,0.51,0.82,33,29,26,67,91,OPCH
49,Beverages - Non-Alcoholic,-4.73,-1.9400000000000004,0.48,0.62,0.3,0.67,0.64,31,33,40,79,63,KOF
50,Utilities - Regulated Electric,-5.0,0.23000000000000043,0.55,0.51,0.52,0.54,0.65,30,27,37,33,44,POR
51,Drug Manufacturers - Specialty & Generic,-5.53,-2.43,0.67,0.67,0.32,0.54,0.63,29,31,24,71,93,ALKS
52,Packaging & Containers,-5.636666666666667,1.876666666666666,0.65,0.5833333333333334,0.26666666666666666,0.5233333333333333,0.4466666666666667,27,26,19,47,36,"SON,SEE,SLGN"
53,Consulting Services,-6.29,1.88,0.52,0.46,0.47,0.5,0.26,26,24,20,17,17,FCN
54,Internet Retail,-6.525,-6.105,0.435,0.51,0.455,0.55,0.25,24,39,51,56,41,"ETSY,GLBE"
55,Medical Instruments & Supplies,-6.75,3.033333333333333,0.7000000000000001,0.6066666666666667,0.41333333333333333,0.41,0.32666666666666666,23,20,13,10,31,"BLCO,MMSI,TFX"
56,REIT - Residential,-9.74,1.209999999999999,0.66,0.54,0.35,0.45,0.7,21,19,16,31,86,IRT
57,Restaurants,-10.11,0.8800000000000008,0.5,0.34,0.23,0.74,0.45,20,17,76,87,34,SHAK
58,Lodging,-10.3,1.7799999999999994,0.51,0.36,0.34,0.53,0.34,19,14,34,44,83,CHH
59,Insurance - Life,-10.76,-2.59,0.51,0.65,0.54,0.61,0.35,17,24,9,6,47,FG
60,Telecom Services,-12.77,-4.4399999999999995,0.195,0.35,0.73,0.5,0.565,16,21,66,54,84,"PHI,AD"
61,Resorts & Casinos,-13.68,4.219999999999999,0.69,0.63,0.19,0.21,0.31,14,9,6,9,14,CZR
62,Agricultural Inputs,-13.75,-2.539999999999999,0.74,0.62,0.32,0.6,0.64,13,16,10,11,4,FMC
63,Marine Shipping,-14.36,-1.0399999999999991,0.5,0.39,0.23,0.68,0.36,11,13,14,61,27,KEX
64,Integrated Freight & Logistics,-15.9,-0.16999999999999993,0.6,0.54,0.29,0.51,0.37,10,11,11,13,24,LSTR
65,Packaged Foods,-16.7,0.634999999999998,0.59,0.615,0.405,0.505,0.44,9,10,27,36,76,"MZTI,BRBR"
66,Footwear & Accessories,-19.29,2.9299999999999997,0.81,0.34,0.42,0.11,0.66,7,7,30,19,21,CROX
67,Medical Devices,-20.16,2.5100000000000016,0.6699999999999999,0.585,0.23500000000000001,0.495,0.305,6,6,7,4,19,"GKOS,BRKR"
68,Chemicals,-22.97,5.040000000000003,0.51,0.45,0.26,0.51,0.35,4,4,4,3,1,CE
69,Internet Content & Information,-23.19,5.849999999999998,0.52,0.57,0.39,0.28,0.15,3,3,1,14,7,DJT
70,Solar,-32.45,-0.9500000000000028,0.69,0.68,0.21,0.46,0.45,1,1,1,1,3,ENPH
71,Advertising Agencies,-38.77,1.9499999999999957,0.72,0.48,0.4,0.42,0.19,1,1,3,20,13,WPP
